"time_sec","total_count","normal_ratio","blank_screen_ratio","end_early_ratio","no_act_ratio","no_delivery_ratio","handoff_ratio","refresh_ratio"
"2018-12-01 21:15:00",89,69,7,0,5,0,8,0
"2018-12-01 21:30:00",71,70,1,0,0,0,0,0
"2018-12-01 21:45:00",42,42,0,0,0,0,0,0
"2018-12-01 22:00:00",71,69,1,0,1,0,0,0
"2018-12-01 22:15:00",57,56,1,0,0,0,0,0
"2018-12-01 22:30:00",58,56,2,0,0,0,0,0
"2018-12-01 22:45:00",41,40,1,0,0,0,0,0
"2018-12-01 23:00:00",70,69,1,0,0,0,0,0
"2018-12-01 23:15:00",41,41,0,0,0,0,0,0
"2018-12-01 23:30:00",62,62,0,0,0,0,0,0
"2018-12-01 23:45:00",57,55,2,0,0,0,0,0
"2018-12-02 00:00:00",65,60,5,0,0,0,0,0
"2018-12-02 00:15:00",77,51,24,0,2,0,0,0
"2018-12-02 00:30:00",119,76,41,0,2,0,0,0
"2018-12-02 00:45:00",82,57,25,0,0,0,0,0
"2018-12-02 01:00:00",52,45,7,0,0,0,0,0
"2018-12-02 01:15:00",55,51,4,0,0,0,0,0
"2018-12-02 01:30:00",57,54,3,0,0,0,0,0
"2018-12-02 01:45:00",39,38,1,0,0,0,0,0
"2018-12-02 02:00:00",52,52,0,0,0,0,0,0
"2018-12-02 02:15:00",53,53,0,0,0,0,0,0
"2018-12-02 02:30:00",62,45,11,0,2,0,4,0
"2018-12-02 02:45:00",35,34,1,0,0,0,0,0
"2018-12-02 03:00:00",47,44,3,0,0,0,0,0
"2018-12-02 03:15:00",61,37,23,0,0,0,1,0
"2018-12-02 03:30:00",44,44,0,0,0,0,0,0
"2018-12-02 03:45:00",41,37,4,0,0,0,0,0
"2018-12-02 04:00:00",59,29,23,0,0,0,7,0
"2018-12-02 04:15:00",28,23,5,0,0,0,0,0
"2018-12-02 04:30:00",52,51,1,0,0,0,0,0
"2018-12-02 04:45:00",28,26,2,0,0,0,0,0
"2018-12-02 05:00:00",78,50,20,1,0,0,7,0
"2018-12-02 05:15:00",55,34,20,0,1,0,0,0
"2018-12-02 05:30:00",57,53,4,0,0,0,0,0
"2018-12-02 05:45:00",50,48,2,0,0,0,0,0
"2018-12-02 06:00:00",43,39,4,0,0,0,0,0
"2018-12-02 06:15:00",41,27,14,0,0,0,0,0
"2018-12-02 06:30:00",36,18,12,2,3,0,1,0
"2018-12-02 06:45:00",23,20,3,0,0,0,0,0
"2018-12-02 07:00:00",19,19,0,0,0,0,0,0
"2018-12-02 07:15:00",41,24,17,0,0,0,0,0
"2018-12-02 07:30:00",33,20,11,0,0,2,0,0
"2018-12-02 07:45:00",23,22,1,0,0,0,0,0
"2018-12-02 08:00:00",12,12,0,0,0,0,0,0
"2018-12-02 08:15:00",25,24,1,0,0,0,0,0
"2018-12-02 08:30:00",26,24,2,0,0,0,0,0
"2018-12-02 08:45:00",35,33,2,0,0,0,0,0
"2018-12-02 09:00:00",27,26,1,0,0,0,0,0
"2018-12-02 09:15:00",36,36,0,0,0,0,0,0
"2018-12-02 09:30:00",24,24,0,0,0,0,0,0
"2018-12-02 09:45:00",38,35,3,0,0,0,0,0
"2018-12-02 10:00:00",24,23,1,0,0,0,0,0
"2018-12-02 10:15:00",39,38,1,0,0,0,0,0
"2018-12-02 10:30:00",16,16,0,0,0,0,0,0
"2018-12-02 10:45:00",17,17,0,0,0,0,0,0
"2018-12-02 11:00:00",16,16,0,0,0,0,0,0
"2018-12-02 11:15:00",24,23,1,0,0,0,0,0
"2018-12-02 11:30:00",14,11,0,0,0,1,2,0
"2018-12-02 11:45:00",18,14,2,0,0,0,2,0
"2018-12-02 12:00:00",15,15,0,0,0,0,0,0
"2018-12-02 12:15:00",23,23,0,0,0,0,0,0
"2018-12-02 12:30:00",20,19,1,0,0,0,0,0
"2018-12-02 12:45:00",39,39,0,0,0,0,0,0
"2018-12-02 13:00:00",21,21,0,0,0,0,0,0
"2018-12-02 13:15:00",36,36,0,0,0,0,0,0
"2018-12-02 13:30:00",25,25,0,0,0,0,0,0
"2018-12-02 13:45:00",33,32,1,0,0,0,0,0
"2018-12-02 14:00:00",25,25,0,0,0,0,0,0
"2018-12-02 14:15:00",38,37,1,0,0,0,0,0
"2018-12-02 14:30:00",23,20,0,0,0,1,2,0
"2018-12-02 14:45:00",22,22,0,0,0,0,0,0
"2018-12-02 15:00:00",18,18,0,0,0,0,0,0
"2018-12-02 15:15:00",20,20,0,0,0,0,0,0
"2018-12-02 15:30:00",18,16,2,0,0,0,0,0
"2018-12-02 15:45:00",22,22,0,0,0,0,0,0
"2018-12-02 16:00:00",16,15,1,0,0,0,0,0
"2018-12-02 16:15:00",50,48,1,1,0,0,0,0
"2018-12-02 16:30:00",29,29,0,0,0,0,0,0
"2018-12-02 16:45:00",49,48,1,0,0,0,0,0
"2018-12-02 17:00:00",36,35,1,0,0,0,0,0
"2018-12-02 17:15:00",40,40,0,0,0,0,0,0
"2018-12-02 17:30:00",29,28,1,0,0,0,0,0
"2018-12-02 17:45:00",49,47,2,0,0,0,0,0
"2018-12-02 18:00:00",51,49,2,0,0,0,0,0
"2018-12-02 18:15:00",61,53,2,0,4,0,2,0
"2018-12-02 18:30:00",72,71,1,0,0,0,0,0
"2018-12-02 18:45:00",70,66,2,0,0,0,2,0
"2018-12-02 19:00:00",69,60,8,1,0,0,0,0
"2018-12-02 19:15:00",49,48,1,0,0,0,0,0
"2018-12-02 19:30:00",47,46,1,0,0,0,0,0
"2018-12-02 19:45:00",54,52,2,0,0,0,0,0
"2018-12-02 20:00:00",55,52,3,0,0,0,0,0
"2018-12-02 20:15:00",51,51,0,0,0,0,0,0
"2018-12-02 20:30:00",39,38,1,0,0,0,0,0
"2018-12-02 20:45:00",46,46,0,0,0,0,0,0
"2018-12-02 21:00:00",49,47,2,0,0,0,0,0
"2018-12-02 21:15:00",52,50,2,0,0,0,0,0
"2018-12-02 21:30:00",42,40,0,0,0,0,2,0
"2018-12-02 21:45:00",50,50,0,0,0,0,0,0
"2018-12-02 22:00:00",39,37,2,0,0,0,0,0
"2018-12-02 22:15:00",65,60,5,0,0,0,0,0
"2018-12-02 22:30:00",52,50,2,0,0,0,0,0
"2018-12-02 22:45:00",77,76,1,0,0,0,0,0
"2018-12-02 23:00:00",48,47,1,0,0,0,0,0
"2018-12-02 23:15:00",35,34,1,0,0,0,0,0
"2018-12-02 23:30:00",35,33,2,0,0,0,0,0
"2018-12-02 23:45:00",49,48,1,0,0,0,0,0
"2018-12-03 00:00:00",51,48,3,0,0,0,0,0
"2018-12-03 00:15:00",35,34,1,0,0,0,0,0
"2018-12-03 00:30:00",45,43,2,0,0,0,0,0
"2018-12-03 00:45:00",44,43,1,0,0,0,0,0
"2018-12-03 01:00:00",46,44,2,0,0,0,0,0
"2018-12-03 01:15:00",60,57,3,0,0,0,0,0
"2018-12-03 01:30:00",36,34,1,0,0,0,1,0
"2018-12-03 01:45:00",43,42,1,0,0,0,0,0
"2018-12-03 02:00:00",46,45,1,0,0,0,0,0
"2018-12-03 02:15:00",32,32,0,0,0,0,0,0
"2018-12-03 02:30:00",38,38,0,0,0,0,0,0
"2018-12-03 02:45:00",35,34,1,0,0,0,0,0
"2018-12-03 03:00:00",32,32,0,0,0,0,0,0
"2018-12-03 03:15:00",30,30,0,0,0,0,0,0
"2018-12-03 03:30:00",41,39,2,0,0,0,0,0
"2018-12-03 03:45:00",42,42,0,0,0,0,0,0
"2018-12-03 04:00:00",34,34,0,0,0,0,0,0
"2018-12-03 04:15:00",36,36,0,0,0,0,0,0
"2018-12-03 04:30:00",36,35,0,0,1,0,0,0
"2018-12-03 04:45:00",39,38,1,0,0,0,0,0
"2018-12-03 05:00:00",37,37,0,0,0,0,0,0
"2018-12-03 05:15:00",32,31,1,0,0,0,0,0
"2018-12-03 05:30:00",31,31,0,0,0,0,0,0
"2018-12-03 05:45:00",47,46,1,0,0,0,0,0
"2018-12-03 06:00:00",19,18,1,0,0,0,0,0
"2018-12-03 06:15:00",23,23,0,0,0,0,0,0
"2018-12-03 06:30:00",26,26,0,0,0,0,0,0
"2018-12-03 06:45:00",33,33,0,0,0,0,0,0
"2018-12-03 07:00:00",28,28,0,0,0,0,0,0
"2018-12-03 07:15:00",16,16,0,0,0,0,0,0
"2018-12-03 07:30:00",26,25,1,0,0,0,0,0
"2018-12-03 07:45:00",32,32,0,0,0,0,0,0
"2018-12-03 08:00:00",25,25,0,0,0,0,0,0
"2018-12-03 08:15:00",35,35,0,0,0,0,0,0
"2018-12-03 08:30:00",31,29,2,0,0,0,0,0
"2018-12-03 08:45:00",33,32,1,0,0,0,0,0
"2018-12-03 09:00:00",28,27,1,0,0,0,0,0
"2018-12-03 09:15:00",33,11,0,1,0,21,0,0
"2018-12-03 09:30:00",24,24,0,0,0,0,0,0
"2018-12-03 09:45:00",40,35,3,0,1,0,1,0
"2018-12-03 10:00:00",28,27,1,0,0,0,0,0
"2018-12-03 10:15:00",34,33,1,0,0,0,0,0
"2018-12-03 10:30:00",22,22,0,0,0,0,0,0
"2018-12-03 10:45:00",19,19,0,0,0,0,0,0
"2018-12-03 11:00:00",19,19,0,0,0,0,0,0
"2018-12-03 11:15:00",20,20,0,0,0,0,0,0
"2018-12-03 11:30:00",27,27,0,0,0,0,0,0
"2018-12-03 11:45:00",22,22,0,0,0,0,0,0
"2018-12-03 12:00:00",24,24,0,0,0,0,0,0
"2018-12-03 12:15:00",32,32,0,0,0,0,0,0
"2018-12-03 12:30:00",23,23,0,0,0,0,0,0
"2018-12-03 12:45:00",27,25,1,1,0,0,0,0
"2018-12-03 13:00:00",27,27,0,0,0,0,0,0
"2018-12-03 13:15:00",22,22,0,0,0,0,0,0
"2018-12-03 13:30:00",31,29,2,0,0,0,0,0
"2018-12-03 13:45:00",30,29,1,0,0,0,0,0
"2018-12-03 14:00:00",24,24,0,0,0,0,0,0
"2018-12-03 14:15:00",32,32,0,0,0,0,0,0
"2018-12-03 14:30:00",31,30,1,0,0,0,0,0
"2018-12-03 14:45:00",38,37,1,0,0,0,0,0
"2018-12-03 15:00:00",33,33,0,0,0,0,0,0
"2018-12-03 15:15:00",39,38,0,0,1,0,0,0
"2018-12-03 15:30:00",47,47,0,0,0,0,0,0
"2018-12-03 15:45:00",43,40,3,0,0,0,0,0
"2018-12-03 16:00:00",43,43,0,0,0,0,0,0
"2018-12-03 16:15:00",64,57,6,0,1,0,0,0
"2018-12-03 16:30:00",57,55,1,0,1,0,0,0
"2018-12-03 16:45:00",56,55,1,0,0,0,0,0
"2018-12-03 17:00:00",47,40,1,0,1,2,3,0
"2018-12-03 17:15:00",58,1,0,0,0,57,0,0
"2018-12-03 17:30:00",50,34,0,0,0,14,2,0
"2018-12-03 17:45:00",50,50,0,0,0,0,0,0
"2018-12-03 18:00:00",42,40,2,0,0,0,0,0
"2018-12-03 18:15:00",50,49,1,0,0,0,0,0
"2018-12-03 18:30:00",50,50,0,0,0,0,0,0
"2018-12-03 18:45:00",52,52,0,0,0,0,0,0
"2018-12-03 19:00:00",37,37,0,0,0,0,0,0
"2018-12-03 19:15:00",59,58,1,0,0,0,0,0
"2018-12-03 19:30:00",53,53,0,0,0,0,0,0
"2018-12-03 19:45:00",55,54,1,0,0,0,0,0
"2018-12-03 20:00:00",50,49,0,0,1,0,0,0
"2018-12-03 20:15:00",54,54,0,0,0,0,0,0
"2018-12-03 20:30:00",47,47,0,0,0,0,0,0
"2018-12-03 20:45:00",46,45,1,0,0,0,0,0
"2018-12-03 21:00:00",48,45,3,0,0,0,0,0
"2018-12-03 21:15:00",51,47,1,0,3,0,0,0
"2018-12-03 21:30:00",27,27,0,0,0,0,0,0
"2018-12-03 21:45:00",42,42,0,0,0,0,0,0
"2018-12-03 22:00:00",49,44,4,0,1,0,0,0
"2018-12-03 22:15:00",49,49,0,0,0,0,0,0
"2018-12-03 22:30:00",33,33,0,0,0,0,0,0
"2018-12-03 22:45:00",45,45,0,0,0,0,0,0
"2018-12-03 23:00:00",24,24,0,0,0,0,0,0
"2018-12-03 23:15:00",36,35,1,0,0,0,0,0
"2018-12-03 23:30:00",47,47,0,0,0,0,0,0
"2018-12-03 23:45:00",42,40,2,0,0,0,0,0
"2018-12-04 00:00:00",40,40,0,0,0,0,0,0
"2018-12-04 00:15:00",48,46,1,0,0,0,1,0
"2018-12-04 00:30:00",60,59,1,0,0,0,0,0
"2018-12-04 00:45:00",38,37,1,0,0,0,0,0
"2018-12-04 01:00:00",34,34,0,0,0,0,0,0
"2018-12-04 01:15:00",44,44,0,0,0,0,0,0
"2018-12-04 01:30:00",56,55,0,0,1,0,0,0
"2018-12-04 01:45:00",57,54,3,0,0,0,0,0
"2018-12-04 02:00:00",53,50,3,0,0,0,0,0
"2018-12-04 02:15:00",40,39,0,0,1,0,0,0
"2018-12-04 02:30:00",35,31,2,0,2,0,0,0
"2018-12-04 02:45:00",39,35,4,0,0,0,0,0
"2018-12-04 03:00:00",36,33,3,0,0,0,0,0
"2018-12-04 03:15:00",31,31,0,0,0,0,0,0
"2018-12-04 03:30:00",37,37,0,0,0,0,0,0
"2018-12-04 03:45:00",48,48,0,0,0,0,0,0
"2018-12-04 04:00:00",28,26,2,0,0,0,0,0
"2018-12-04 04:15:00",31,29,2,0,0,0,0,0
"2018-12-04 04:30:00",24,24,0,0,0,0,0,0
"2018-12-04 04:45:00",29,28,0,1,0,0,0,0
"2018-12-04 05:00:00",27,27,0,0,0,0,0,0
"2018-12-04 05:15:00",43,43,0,0,0,0,0,0
"2018-12-04 05:30:00",46,43,3,0,0,0,0,0
"2018-12-04 05:45:00",39,36,3,0,0,0,0,0
"2018-12-04 06:00:00",31,30,1,0,0,0,0,0
"2018-12-04 06:15:00",23,23,0,0,0,0,0,0
"2018-12-04 06:30:00",26,25,1,0,0,0,0,0
"2018-12-04 06:45:00",28,27,1,0,0,0,0,0
"2018-12-04 07:00:00",33,32,1,0,0,0,0,0
"2018-12-04 07:15:00",42,42,0,0,0,0,0,0
"2018-12-04 07:30:00",26,26,0,0,0,0,0,0
"2018-12-04 07:45:00",29,29,0,0,0,0,0,0
"2018-12-04 08:00:00",22,22,0,0,0,0,0,0
"2018-12-04 08:15:00",29,27,2,0,0,0,0,0
"2018-12-04 08:30:00",20,20,0,0,0,0,0,0
"2018-12-04 08:45:00",31,28,3,0,0,0,0,0
"2018-12-04 09:00:00",21,21,0,0,0,0,0,0
"2018-12-04 09:15:00",23,23,0,0,0,0,0,0
"2018-12-04 09:30:00",17,16,1,0,0,0,0,0
"2018-12-04 09:45:00",28,28,0,0,0,0,0,0
"2018-12-04 10:00:00",24,23,1,0,0,0,0,0
"2018-12-04 10:15:00",26,25,1,0,0,0,0,0
"2018-12-04 10:30:00",14,13,1,0,0,0,0,0
"2018-12-04 10:45:00",18,18,0,0,0,0,0,0
"2018-12-04 11:00:00",22,19,2,0,0,0,0,1
"2018-12-04 11:15:00",26,24,2,0,0,0,0,0
"2018-12-04 11:30:00",23,22,1,0,0,0,0,0
"2018-12-04 11:45:00",26,23,3,0,0,0,0,0
"2018-12-04 12:00:00",18,16,2,0,0,0,0,0
"2018-12-04 12:15:00",21,20,1,0,0,0,0,0
"2018-12-04 12:30:00",27,26,1,0,0,0,0,0
"2018-12-04 12:45:00",26,25,1,0,0,0,0,0
"2018-12-04 13:00:00",20,19,0,0,0,1,0,0
"2018-12-04 13:15:00",35,34,1,0,0,0,0,0
"2018-12-04 13:30:00",21,17,3,0,0,0,1,0
"2018-12-04 13:45:00",31,29,0,0,0,1,1,0
"2018-12-04 14:00:00",24,24,0,0,0,0,0,0
"2018-12-04 14:15:00",34,29,5,0,0,0,0,0
"2018-12-04 14:30:00",39,24,4,0,0,7,4,0
"2018-12-04 14:45:00",39,35,4,0,0,0,0,0
"2018-12-04 15:00:00",34,30,4,0,0,0,0,0
"2018-12-04 15:15:00",43,35,8,0,0,0,0,0
"2018-12-04 15:30:00",52,41,10,0,0,0,1,0
"2018-12-04 15:45:00",37,28,9,0,0,0,0,0
"2018-12-04 16:00:00",45,38,6,0,1,0,0,0
"2018-12-04 16:15:00",57,49,8,0,0,0,0,0
"2018-12-04 16:30:00",53,43,10,0,0,0,0,0
"2018-12-04 16:45:00",59,56,3,0,0,0,0,0
"2018-12-04 17:00:00",32,27,4,0,1,0,0,0
"2018-12-04 17:15:00",56,49,6,0,1,0,0,0
"2018-12-04 17:30:00",30,26,4,0,0,0,0,0
"2018-12-04 17:45:00",45,35,10,0,0,0,0,0
"2018-12-04 18:00:00",35,33,2,0,0,0,0,0
"2018-12-04 18:15:00",45,43,2,0,0,0,0,0
"2018-12-04 18:30:00",32,31,0,0,0,0,1,0
"2018-12-04 18:45:00",57,53,4,0,0,0,0,0
"2018-12-04 19:00:00",33,33,0,0,0,0,0,0
"2018-12-04 19:15:00",49,48,0,0,0,0,1,0
"2018-12-04 19:30:00",47,45,2,0,0,0,0,0
"2018-12-04 19:45:00",65,62,3,0,0,0,0,0
"2018-12-04 20:00:00",57,56,1,0,0,0,0,0
"2018-12-04 20:15:00",62,46,5,0,0,9,2,0
"2018-12-04 20:30:00",49,47,1,1,0,0,0,0
"2018-12-04 20:45:00",58,57,1,0,0,0,0,0
"2018-12-04 21:00:00",48,43,4,0,1,0,0,0
"2018-12-04 21:15:00",63,54,2,0,7,0,0,0
"2018-12-04 21:30:00",51,51,0,0,0,0,0,0
"2018-12-04 21:45:00",66,65,1,0,0,0,0,0
"2018-12-04 22:00:00",60,55,3,0,2,0,0,0
"2018-12-04 22:15:00",38,34,4,0,0,0,0,0
"2018-12-04 22:30:00",78,71,7,0,0,0,0,0
"2018-12-04 22:45:00",53,51,2,0,0,0,0,0
"2018-12-04 23:00:00",41,40,1,0,0,0,0,0
"2018-12-04 23:15:00",50,49,1,0,0,0,0,0
"2018-12-04 23:30:00",49,49,0,0,0,0,0,0
"2018-12-04 23:45:00",45,44,1,0,0,0,0,0
"2018-12-05 00:00:00",39,30,9,0,0,0,0,0
"2018-12-05 00:15:00",53,28,25,0,0,0,0,0
"2018-12-05 00:30:00",52,45,7,0,0,0,0,0
"2018-12-05 00:45:00",41,22,19,0,0,0,0,0
"2018-12-05 01:00:00",40,26,14,0,0,0,0,0
"2018-12-05 01:15:00",46,35,8,2,1,0,0,0
"2018-12-05 01:30:00",39,25,13,1,0,0,0,0
"2018-12-05 01:45:00",40,21,19,0,0,0,0,0
"2018-12-05 02:00:00",35,19,16,0,0,0,0,0
"2018-12-05 02:15:00",47,27,18,2,0,0,0,0
"2018-12-05 02:30:00",47,24,21,1,1,0,0,0
"2018-12-05 02:45:00",41,29,11,1,0,0,0,0
"2018-12-05 03:00:00",44,31,13,0,0,0,0,0
"2018-12-05 03:15:00",49,35,13,0,1,0,0,0
"2018-12-05 03:30:00",33,25,8,0,0,0,0,0
"2018-12-05 03:45:00",47,34,10,0,3,0,0,0
"2018-12-05 04:00:00",46,27,18,1,0,0,0,0
"2018-12-05 04:15:00",43,30,13,0,0,0,0,0
"2018-12-05 04:30:00",38,29,8,0,1,0,0,0
"2018-12-05 04:45:00",32,17,15,0,0,0,0,0
"2018-12-05 05:00:00",23,18,5,0,0,0,0,0
"2018-12-05 05:15:00",27,19,8,0,0,0,0,0
"2018-12-05 05:30:00",28,17,11,0,0,0,0,0
"2018-12-05 05:45:00",16,14,2,0,0,0,0,0
"2018-12-05 06:00:00",18,15,3,0,0,0,0,0
"2018-12-05 06:15:00",25,18,7,0,0,0,0,0
"2018-12-05 06:30:00",19,13,6,0,0,0,0,0
"2018-12-05 06:45:00",46,13,28,0,1,0,4,0
"2018-12-05 07:00:00",26,14,12,0,0,0,0,0
"2018-12-05 07:15:00",35,18,7,3,7,0,0,0
"2018-12-05 07:30:00",24,21,1,2,0,0,0,0
"2018-12-05 07:45:00",30,29,1,0,0,0,0,0
"2018-12-05 08:00:00",17,17,0,0,0,0,0,0
"2018-12-05 08:15:00",42,37,4,1,0,0,0,0
"2018-12-05 08:30:00",22,22,0,0,0,0,0,0
"2018-12-05 08:45:00",21,21,0,0,0,0,0,0
"2018-12-05 09:00:00",20,20,0,0,0,0,0,0
"2018-12-05 09:15:00",33,33,0,0,0,0,0,0
"2018-12-05 09:30:00",19,18,0,0,0,1,0,0
"2018-12-05 09:45:00",19,18,1,0,0,0,0,0
"2018-12-05 10:00:00",16,15,1,0,0,0,0,0
"2018-12-05 10:15:00",23,23,0,0,0,0,0,0
"2018-12-05 10:30:00",30,30,0,0,0,0,0,0
"2018-12-05 10:45:00",33,32,1,0,0,0,0,0
"2018-12-05 11:00:00",25,25,0,0,0,0,0,0
"2018-12-05 11:15:00",32,26,1,0,4,0,1,0
"2018-12-05 11:30:00",22,21,1,0,0,0,0,0
"2018-12-05 11:45:00",32,32,0,0,0,0,0,0
"2018-12-05 12:00:00",16,15,1,0,0,0,0,0
"2018-12-05 12:15:00",36,33,3,0,0,0,0,0
"2018-12-05 12:30:00",19,19,0,0,0,0,0,0
"2018-12-05 12:45:00",24,24,0,0,0,0,0,0
"2018-12-05 13:00:00",28,27,1,0,0,0,0,0
"2018-12-05 13:15:00",17,17,0,0,0,0,0,0
"2018-12-05 13:30:00",35,33,2,0,0,0,0,0
"2018-12-05 13:45:00",22,22,0,0,0,0,0,0
"2018-12-05 14:00:00",29,29,0,0,0,0,0,0
"2018-12-05 14:15:00",40,40,0,0,0,0,0,0
"2018-12-05 14:30:00",32,28,0,0,0,4,0,0
"2018-12-05 14:45:00",43,41,2,0,0,0,0,0
"2018-12-05 15:00:00",41,41,0,0,0,0,0,0
"2018-12-05 15:15:00",41,41,0,0,0,0,0,0
"2018-12-05 15:30:00",61,56,5,0,0,0,0,0
"2018-12-05 15:45:00",62,62,0,0,0,0,0,0
"2018-12-05 16:00:00",38,38,0,0,0,0,0,0
"2018-12-05 16:15:00",61,61,0,0,0,0,0,0
"2018-12-05 16:30:00",43,43,0,0,0,0,0,0
"2018-12-05 16:45:00",54,54,0,0,0,0,0,0
"2018-12-05 17:00:00",73,72,1,0,0,0,0,0
"2018-12-05 17:15:00",55,54,1,0,0,0,0,0
"2018-12-05 17:30:00",55,54,1,0,0,0,0,0
"2018-12-05 17:45:00",52,51,1,0,0,0,0,0
"2018-12-05 18:00:00",37,37,0,0,0,0,0,0
"2018-12-05 18:15:00",56,56,0,0,0,0,0,0
"2018-12-05 18:30:00",19,19,0,0,0,0,0,0
"2018-12-05 18:45:00",54,51,3,0,0,0,0,0
"2018-12-05 19:00:00",37,35,2,0,0,0,0,0
"2018-12-05 19:15:00",64,48,11,0,2,1,2,0
"2018-12-05 19:30:00",35,27,0,0,0,8,0,0
"2018-12-05 19:45:00",34,34,0,0,0,0,0,0
"2018-12-05 20:00:00",41,38,2,0,1,0,0,0
"2018-12-05 20:15:00",56,55,0,0,1,0,0,0
"2018-12-05 20:30:00",40,32,8,0,0,0,0,0
"2018-12-05 20:45:00",39,34,3,1,0,0,1,0
"2018-12-05 21:00:00",43,41,1,0,1,0,0,0
"2018-12-05 21:15:00",47,47,0,0,0,0,0,0
"2018-12-05 21:30:00",34,33,1,0,0,0,0,0
"2018-12-05 21:45:00",51,44,6,0,1,0,0,0
"2018-12-05 22:00:00",48,44,4,0,0,0,0,0
"2018-12-05 22:15:00",44,40,4,0,0,0,0,0
"2018-12-05 22:30:00",32,32,0,0,0,0,0,0
"2018-12-05 22:45:00",47,47,0,0,0,0,0,0
"2018-12-05 23:00:00",34,34,0,0,0,0,0,0
"2018-12-05 23:15:00",35,35,0,0,0,0,0,0
"2018-12-05 23:30:00",28,27,1,0,0,0,0,0
"2018-12-05 23:45:00",35,35,0,0,0,0,0,0
"2018-12-06 00:00:00",34,33,1,0,0,0,0,0
"2018-12-06 00:15:00",36,36,0,0,0,0,0,0
"2018-12-06 00:30:00",42,42,0,0,0,0,0,0
"2018-12-06 00:45:00",33,33,0,0,0,0,0,0
"2018-12-06 01:00:00",39,37,2,0,0,0,0,0
"2018-12-06 01:15:00",44,37,4,0,1,0,2,0
"2018-12-06 01:30:00",44,43,1,0,0,0,0,0
"2018-12-06 01:45:00",41,39,2,0,0,0,0,0
"2018-12-06 02:00:00",60,59,1,0,0,0,0,0
"2018-12-06 02:15:00",51,50,0,0,1,0,0,0
"2018-12-06 02:30:00",67,66,1,0,0,0,0,0
"2018-12-06 02:45:00",35,34,1,0,0,0,0,0
"2018-12-06 03:00:00",31,30,1,0,0,0,0,0
"2018-12-06 03:15:00",33,32,1,0,0,0,0,0
"2018-12-06 03:30:00",34,30,4,0,0,0,0,0
"2018-12-06 03:45:00",39,33,3,1,2,0,0,0
"2018-12-06 04:00:00",27,27,0,0,0,0,0,0
"2018-12-06 04:15:00",31,30,1,0,0,0,0,0
"2018-12-06 04:30:00",30,30,0,0,0,0,0,0
"2018-12-06 04:45:00",24,22,2,0,0,0,0,0
"2018-12-06 05:00:00",24,23,1,0,0,0,0,0
"2018-12-06 05:15:00",37,36,1,0,0,0,0,0
"2018-12-06 05:30:00",34,34,0,0,0,0,0,0
"2018-12-06 05:45:00",31,31,0,0,0,0,0,0
"2018-12-06 06:00:00",30,30,0,0,0,0,0,0
"2018-12-06 06:15:00",27,27,0,0,0,0,0,0
"2018-12-06 06:30:00",29,29,0,0,0,0,0,0
"2018-12-06 06:45:00",27,26,1,0,0,0,0,0
"2018-12-06 07:00:00",20,20,0,0,0,0,0,0
"2018-12-06 07:15:00",21,21,0,0,0,0,0,0
"2018-12-06 07:30:00",22,21,1,0,0,0,0,0
"2018-12-06 07:45:00",11,11,0,0,0,0,0,0
"2018-12-06 08:00:00",11,11,0,0,0,0,0,0
"2018-12-06 08:15:00",20,20,0,0,0,0,0,0
"2018-12-06 08:30:00",6,6,0,0,0,0,0,0
"2018-12-06 08:45:00",23,22,1,0,0,0,0,0
"2018-12-06 09:00:00",34,33,1,0,0,0,0,0
"2018-12-06 09:15:00",26,26,0,0,0,0,0,0
"2018-12-06 09:30:00",23,22,1,0,0,0,0,0
"2018-12-06 09:45:00",28,27,1,0,0,0,0,0
"2018-12-06 10:00:00",23,23,0,0,0,0,0,0
"2018-12-06 10:15:00",23,23,0,0,0,0,0,0
"2018-12-06 10:30:00",15,15,0,0,0,0,0,0
"2018-12-06 10:45:00",18,14,0,0,4,0,0,0
"2018-12-06 11:00:00",11,11,0,0,0,0,0,0
"2018-12-06 11:15:00",15,15,0,0,0,0,0,0
"2018-12-06 11:30:00",12,12,0,0,0,0,0,0
"2018-12-06 11:45:00",18,18,0,0,0,0,0,0
"2018-12-06 12:00:00",9,9,0,0,0,0,0,0
"2018-12-06 12:15:00",17,17,0,0,0,0,0,0
"2018-12-06 12:30:00",14,14,0,0,0,0,0,0
"2018-12-06 12:45:00",22,22,0,0,0,0,0,0
"2018-12-06 13:00:00",20,19,1,0,0,0,0,0
"2018-12-06 13:15:00",23,22,1,0,0,0,0,0
"2018-12-06 13:30:00",27,26,1,0,0,0,0,0
"2018-12-06 13:45:00",23,23,0,0,0,0,0,0
"2018-12-06 14:00:00",22,22,0,0,0,0,0,0
"2018-12-06 14:15:00",18,18,0,0,0,0,0,0
"2018-12-06 14:30:00",32,30,2,0,0,0,0,0
"2018-12-06 14:45:00",20,18,2,0,0,0,0,0
"2018-12-06 15:00:00",29,28,1,0,0,0,0,0
"2018-12-06 15:15:00",17,16,1,0,0,0,0,0
"2018-12-06 15:30:00",45,43,2,0,0,0,0,0
"2018-12-06 15:45:00",30,30,0,0,0,0,0,0
"2018-12-06 16:00:00",44,41,3,0,0,0,0,0
"2018-12-06 16:15:00",64,60,3,0,1,0,0,0
"2018-12-06 16:30:00",52,50,2,0,0,0,0,0
"2018-12-06 16:45:00",49,49,0,0,0,0,0,0
"2018-12-06 17:00:00",36,36,0,0,0,0,0,0
